date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
06-15-21-07:15:5,minivite,A,n1-highcpu-8-2,9.776518,4.811940,0.143165,17856,0,0,1815,25,0,1488,0,0,0,0,2391,1278,60879,46304,405,360,5.354146,9.702183,0,10
06-15-21-07:15:5,ember,A,n1-highcpu-8-2,53.693191,0.054663,0.100143,110376,0,0,8249,1,0,56,0,0,0,0,2272,33,66,74,1,1,0.586868,0.948045,1.642391,1000
06-15-21-07:15:5,sw4lite,A,n1-highcpu-8-2,21.555537,2.169757,0.274703,131196,0,0,7524,9,0,1440,0,0,0,0,2456,46634,27352452,28636428,1180,1350,2.809244,4.895450,6.981305,50
06-15-21-07:15:5,ember,B,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,macsio,B,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,macsio,A,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,laghos,A,n1-highcpu-8-2,105.670085,0.330742,0.382545,23960,0,0,2083,0,0,0,0,0,0,0,2172,76,4026929,3831252,34873,32119,0.668009,1.284893,1.905935,876
06-15-21-07:15:5,miniqmc,C,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,swfft,A,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,picsar,A,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,macsio,C,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,picsar,B,n1-highcpu-8-2,1.255846,0.068373,0.033773,23728,0,0,5854,0,0,8,0,0,0,0,2233,143,14632,924,40,13,0.554101,0.587272,0.620586,101
06-15-21-07:15:5,laghos,B,n1-highcpu-8-2,192.865148,0.682440,0.403810,26988,0,0,2867,0,0,0,0,0,0,0,2150,140,8221396,8051538,39906,37543,1.046273,2.056324,3.105391,1001
06-15-21-07:15:5,miniamr,A,n1-highcpu-8-2,283.516448,0.461774,0.278656,360796,0,0,87684,3,0,832,0,0,0,0,2270,73,11065709,11069010,8104,7915,1.165344,1.309698,1.457271,10000
06-15-21-07:15:5,nekbone,A,n1-highcpu-8-2,82.917690,0.402280,0.390211,34380,0,0,2167,11,0,1200,0,0,0,0,2283,241,28263823,28224514,42840,42135,1.227084,2.272458,3.684586,100
06-15-21-07:15:5,examinimd,B,n1-highcpu-8-2,20.691132,0.230060,0.063465,24256,0,0,3978,0,0,0,0,0,0,0,2276,38,2431741,2417790,222,217,0.718652,0.827503,0.905943,1000
06-15-21-07:15:5,miniqmc,A,n1-highcpu-8-2,230.533164,14.965855,10.503614,244696,0,0,6633,14,0,1312,0,0,0,0,5993,7764980,26858,19459,126,127,25.081881,36.679995,48.036341,100
06-15-21-07:15:5,swfft,B,n1-highcpu-8-2,45.129197,0.222228,0.184491,21448,0,0,2661,3,0,296,0,0,0,0,2228,263,64761634,64753454,8913,8919,0.848163,1.073702,1.306486,1000
06-15-21-07:15:5,laghos,C,n1-highcpu-8-2,233.260176,0.903432,0.399748,27736,0,0,3691,0,0,0,0,0,0,0,2206,183,7296817,7112136,37148,34470,1.268610,2.495913,3.719673,1001
06-15-21-07:15:5,amg,A,n1-highcpu-8-2,138.809466,0.457643,0.722595,20856,0,0,2524,0,0,0,0,0,0,0,2222,295,28969100,28677130,195501,189193,1.610324,2.796266,4.422547,1006
06-15-21-07:15:5,swfft,C,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:15:5,examinimd,C,n1-highcpu-8-2,94.235149,1.069068,0.064064,51772,0,0,6599,0,0,0,0,0,0,0,2252,89,6088488,5601876,469,498,1.558523,1.987047,2.331664,1000
06-15-21-07:15:5,miniqmc,B,n1-highcpu-8-2,1305.323246,52.409946,43.006916,637832,0,0,39187,0,0,0,0,0,0,0,8703,25609263,126624,173288,556,668,97.830160,158.896008,223.282224,100
06-15-21-07:15:5,examinimd,A,n1-highcpu-8-2,3.271746,0.085840,0.033538,17776,0,0,2204,32,0,2576,0,0,0,0,2465,47,674974,657536,128,96,0.591403,0.605187,0.616815,1000
06-15-21-07:15:5,ember,C,n1-highcpu-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,minivite,A,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,macsio,C,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,miniqmc,C,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,examinimd,C,n1-highcpu-32-2,26.657704,0.344218,0.063368,27816,0,0,3934,0,0,0,0,0,0,0,3027,148,7489232,7428582,891,927,0.896652,1.008859,1.107221,1000
06-15-21-07:59:1,amg,A,n1-highcpu-32-2,215.162299,0.484112,1.608373,24384,0,0,3032,0,0,0,0,0,0,0,3257,353,108239028,107035536,854967,831588,2.601166,5.590286,11.686179,1006
06-15-21-07:59:1,miniqmc,B,n1-highcpu-32-2,3791.232846,205.542182,207.362813,699040,0,0,45564,0,0,0,0,0,0,0,251975,120607748,352447,614544,2233,3087,435.371983,609.336613,777.420879,100
06-15-21-07:59:1,miniqmc,A,n1-highcpu-32-2,778.046397,65.166536,66.652435,349648,0,0,7278,15,0,1608,0,0,0,0,88111,44121430,175179,144136,719,895,125.539055,166.526162,197.645630,100
06-15-21-07:59:1,ember,B,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,swfft,B,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,picsar,B,n1-highcpu-32-2,1.355064,0.102529,0.072150,21224,0,0,2645,0,0,8,0,0,0,0,3017,300,11656043,11579222,6828,6664,0.753912,0.798965,0.843601,101
06-15-21-07:59:1,ember,A,n1-highcpu-32-2,17.327647,0.091590,0.812363,108788,0,0,8331,1,0,56,0,0,0,0,3123,104,14167205,14119948,546,367,1.404103,1.480504,1.555606,1000
06-15-21-07:59:1,macsio,B,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,swfft,C,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,sw4lite,A,n1-highcpu-32-2,8.043342,0.777316,0.409331,58712,0,0,7217,14,0,1984,0,0,0,0,3870,105731,31885570,31265674,1589,1663,1.807082,2.508527,3.177338,50
06-15-21-07:59:1,miniamr,A,n1-highcpu-32-2,440.669805,0.487833,0.351879,359400,0,0,87789,3,0,888,0,0,0,0,3088,116,44137259,44033514,32159,29479,1.340784,1.570422,1.797241,10000
06-15-21-07:59:1,swfft,A,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,ember,C,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,laghos,B,n1-highcpu-32-2,168.695184,0.403932,0.563905,23232,0,0,2401,0,0,0,0,0,0,0,3073,246,20579582,20403908,156876,155028,0.918321,1.798050,2.669194,1001
06-15-21-07:59:1,macsio,A,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:59:1,examinimd,B,n1-highcpu-32-2,8.207608,0.153139,0.037250,19192,0,0,2712,0,0,0,0,0,0,0,2939,116,3185793,3008288,448,402,0.675047,0.715417,0.749975,1000
06-15-21-07:59:1,examinimd,A,n1-highcpu-32-2,3.181849,0.067065,0.062594,17424,0,0,2081,26,0,2384,0,0,0,0,3032,98,1146235,1048022,432,300,0.621422,0.631136,0.643125,1000
06-15-21-07:59:1,nekbone,A,n1-highcpu-32-2,144.068958,0.768389,0.784481,34088,0,0,2784,11,0,2080,0,0,0,0,3262,255,85531550,84525498,189643,175079,2.088323,4.142941,6.822699,100
06-15-21-07:59:1,laghos,A,n1-highcpu-32-2,144.346923,0.365714,0.574694,20816,0,0,2073,0,0,0,0,0,0,0,3099,274,24640011,24504420,218495,217251,0.889698,1.744915,2.588810,876
06-15-21-07:59:1,laghos,C,n1-highcpu-32-2,166.588636,0.593752,0.409207,23680,0,0,2766,0,0,0,0,0,0,0,3045,171,15048504,14378058,119722,110376,0.951996,1.844838,2.708940,1001
06-15-21-07:59:1,picsar,A,n1-highcpu-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,minivite,A,n1-highcpu-4-2,9.800467,3.430106,0.236145,17676,0,0,1813,38,0,4320,0,0,0,0,2496,552,41558,38288,341,329,4.196371,7.328371,0,14
06-15-21-06:59:2,macsio,C,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,swfft,A,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,laghos,C,n1-highcpu-4-2,349.147978,1.527834,0.401006,35672,0,0,5284,0,0,0,0,0,0,0,2168,142,5364327,5355556,18036,17924,1.880281,3.695085,5.517309,1001
06-15-21-06:59:2,swfft,B,n1-highcpu-4-2,68.582853,0.374759,0.167445,24288,0,0,3357,8,0,1160,0,0,0,0,2147,96,64499654,64634596,5344,5142,0.976011,1.319411,1.655695,1000
06-15-21-06:59:2,picsar,A,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,miniqmc,B,n1-highcpu-4-2,770.996646,29.662024,13.786879,636100,0,0,13767,0,0,0,0,0,0,0,2765,8892225,99276,111896,431,620,44.086119,81.684444,123.159196,100
06-15-21-06:59:2,examinimd,C,n1-highcpu-4-2,178.187029,1.957301,0.080310,84544,0,0,6750,0,0,8,0,0,0,0,2221,99,6072384,5832936,382,412,2.455695,3.221661,3.875346,1000
06-15-21-06:59:2,ember,C,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,ember,B,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,laghos,A,n1-highcpu-4-2,97.963520,0.345822,0.305610,21984,0,0,2157,1,0,128,0,0,0,0,2342,78,2418024,2350362,17443,16530,0.598438,1.183862,1.744314,876
06-15-21-06:59:2,macsio,A,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,examinimd,A,n1-highcpu-4-2,4.412309,0.100824,0.025489,18436,0,0,2338,29,0,3024,0,0,0,0,2386,35,666586,657404,111,94,0.591432,0.609657,0.625023,1000
06-15-21-06:59:2,miniamr,A,n1-highcpu-4-2,250.883165,0.420420,0.314333,359476,0,0,87679,2,0,504,0,0,0,0,2181,54,10633770,10747908,4454,4843,1.154050,1.279043,1.402192,10000
06-15-21-06:59:2,miniqmc,A,n1-highcpu-4-2,125.144981,6.428284,3.898859,241136,0,0,6507,18,0,1520,0,0,0,0,2884,2124385,16291,17182,71,71,10.046516,16.256242,21.915208,100
06-15-21-06:59:2,swfft,C,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,laghos,B,n1-highcpu-4-2,236.230028,0.996083,0.322731,28148,0,0,3786,0,0,0,0,0,0,0,2190,210,5755434,5726814,20248,19831,1.272574,2.487419,3.677039,1001
06-15-21-06:59:2,picsar,B,n1-highcpu-4-2,1.515156,0.093316,0.073196,22944,0,0,5373,0,0,8,0,0,0,0,2196,197,4062089,4032948,1300,1269,0.608186,0.660058,0.710402,101
06-15-21-06:59:2,nekbone,A,n1-highcpu-4-2,81.288898,0.417964,0.314468,36176,0,0,2115,12,0,928,0,0,0,0,2361,208,14785200,14804730,25665,26047,1.174390,2.147894,3.446738,100
06-15-21-06:59:2,ember,A,n1-highcpu-4-2,29.158975,0.075475,0.282041,108156,0,0,7718,1,0,56,0,0,0,0,2233,57,14498130,17833908,620,606,0.780843,0.929443,1.075949,1000
06-15-21-06:59:2,miniqmc,C,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,examinimd,B,n1-highcpu-4-2,37.591886,0.419257,0.059568,30928,0,0,4766,0,0,0,0,0,0,0,2172,54,2396820,2313856,210,222,0.890486,1.057029,1.199422,1000
06-15-21-06:59:2,amg,A,n1-highcpu-4-2,102.461275,0.361606,0.466070,17472,0,0,2398,22,0,1536,0,0,0,0,2251,319,11244831,11259242,66006,65585,1.285893,2.098344,3.025361,1006
06-15-21-06:59:2,macsio,B,n1-highcpu-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:59:2,sw4lite,A,n1-highcpu-4-2,40.438467,4.036348,0.311718,229804,0,0,7126,14,0,2376,0,0,0,0,2372,55975,28652583,28686206,1483,1675,4.731349,8.696716,12.675286,50
06-15-21-07:26:0,laghos,A,n1-highcpu-16-2,107.394218,0.284309,0.410217,24156,0,0,2078,0,0,0,0,0,0,0,2398,150,11098902,10765554,91987,87346,0.652232,1.288963,1.909308,876
06-15-21-07:26:0,examinimd,B,n1-highcpu-16-2,11.296278,0.144202,0.035292,21124,0,0,3227,0,0,0,0,0,0,0,2358,98,2756702,2670296,280,237,0.627097,0.676608,0.719114,1000
06-15-21-07:26:0,swfft,B,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,laghos,C,n1-highcpu-16-2,172.420271,0.553674,0.430193,26748,0,0,2990,0,0,0,0,0,0,0,2441,146,10078010,9662254,64101,58212,0.941597,1.839922,2.748947,1001
06-15-21-07:26:0,examinimd,A,n1-highcpu-16-2,2.547197,0.079077,0.033730,17812,0,0,2101,24,0,1200,0,0,0,0,2416,49,875638,796474,243,175,0.570533,0.581917,0.592370,1000
06-15-21-07:26:0,ember,A,n1-highcpu-16-2,12.577801,0.064678,0.444109,108420,0,0,8280,1,0,56,0,0,0,0,2349,44,6549803,10265678,456,471,0.946616,0.985059,1.026230,1000
06-15-21-07:26:0,nekbone,A,n1-highcpu-16-2,91.011144,0.450559,0.466368,34968,0,0,2454,12,0,1872,0,0,0,0,2438,271,58411742,58468836,85442,86589,1.374350,2.558521,4.145211,100
06-15-21-07:26:0,examinimd,C,n1-highcpu-16-2,46.547682,0.531675,0.040898,34608,0,0,4806,0,0,0,0,0,0,0,2330,89,6750854,6426360,670,640,1.013722,1.212795,1.381631,1000
06-15-21-07:26:0,ember,B,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,swfft,A,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,sw4lite,A,n1-highcpu-16-2,11.339701,1.101098,0.255327,82644,0,0,7649,9,0,1200,0,0,0,0,2479,57476,31854953,31877678,1493,1509,1.795072,2.853594,3.912160,50
06-15-21-07:26:0,ember,C,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,laghos,B,n1-highcpu-16-2,143.872411,0.416631,0.416631,23720,0,0,2522,0,0,0,0,0,0,0,2428,83,11259527,10710060,80087,72104,0.791320,1.519312,2.242776,1001
06-15-21-07:26:0,miniqmc,C,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,miniamr,A,n1-highcpu-16-2,292.709613,0.426144,0.261315,358836,0,0,87711,3,0,888,0,0,0,0,2495,53,21942268,22026850,16161,15931,1.150922,1.295967,1.441376,10000
06-15-21-07:26:0,amg,A,n1-highcpu-16-2,162.191899,0.403903,1.075742,20504,0,0,2649,0,0,0,0,0,0,0,2404,381,72027971,69756986,512324,485444,1.941760,3.613405,7.178185,1006
06-15-21-07:26:0,miniqmc,B,n1-highcpu-16-2,2024.384749,94.759109,85.114735,648236,0,0,16960,0,0,0,0,0,0,0,49850,61399123,177592,292322,1092,1516,180.927896,274.970423,373.494269,100
06-15-21-07:26:0,minivite,A,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,swfft,C,n1-highcpu-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-07:26:0,miniqmc,A,n1-highcpu-16-2,393.324506,33.294201,30.056364,284876,0,0,6899,13,0,1528,0,0,0,0,34502,21586057,62005,62890,320,347,62.971313,82.123059,103.214279,100
06-15-21-06:14:1,laghos,A,n1-highcpu-2-2,96.293264,0.450675,0.191437,22492,0,0,2445,3,0,256,0,0,0,0,2118,117,1522233,1518888,8310,8323,0.592009,1.166739,1.731420,876
06-15-21-06:14:1,examinimd,B,n1-highcpu-2-2,71.397890,0.810827,0.065192,44168,0,0,6020,0,0,8,0,0,0,0,1929,105,2192850,2187160,182,172,1.278655,1.599901,1.877095,1000
06-15-21-06:14:1,miniqmc,A,n1-highcpu-2-2,73.082427,3.951478,0.999083,233248,0,0,6080,18,0,4608,0,0,0,0,2012,362196,9866,19047,80,108,5.245553,8.682735,12.226755,100
06-15-21-06:14:1,laghos,C,n1-highcpu-2-2,528.034045,2.661503,0.237203,44716,0,0,7061,0,0,0,0,0,0,0,2090,158,4566399,4584082,9587,9878,2.857006,5.638354,8.413393,1001
06-15-21-06:14:1,minivite,A,n1-highcpu-2-2,2.104234,0.777231,0.183347,16288,0,0,1772,46,0,5016,0,0,0,0,2220,221,20457,14606,101,99,1.362465,2.090810,0,10
06-15-21-06:14:1,laghos,B,n1-highcpu-2-2,334.345150,1.575793,0.276665,34416,0,0,5511,0,0,0,0,0,0,0,2066,137,4580277,4525250,9819,9055,1.809083,3.567418,5.258659,1001
06-15-21-06:14:1,miniqmc,B,n1-highcpu-2-2,503.783562,25.002528,4.088615,630084,0,0,96482,0,0,0,0,0,0,0,2097,862255,96332,95300,391,537,29.539574,53.578066,77.908161,100
06-15-21-06:14:1,swfft,C,n1-highcpu-2-2,400.683778,1.649303,0.576455,71076,0,0,3815,0,0,0,0,0,0,0,2076,375,218092373,217301220,9293,7654,2.643266,4.612545,6.793534,1000
06-15-21-06:14:1,swfft,A,n1-highcpu-2-2,19.350939,0.118323,0.081916,19756,0,0,2388,13,0,1536,0,0,0,0,2143,272,8157422,8150766,1804,1759,0.618045,0.711847,0.804277,1000
06-15-21-06:14:1,examinimd,A,n1-highcpu-2-2,7.153883,0.124169,0.036049,21124,0,0,2787,58,0,5056,0,0,0,0,2229,97,554877,550594,53,49,0.604811,0.630976,0.654437,1000
06-15-21-06:14:1,sw4lite,A,n1-highcpu-2-2,76.106952,7.737329,0.232520,415180,0,0,7380,22,0,4384,0,0,0,0,2170,159,27045569,27077570,1269,1369,8.320099,15.850340,23.372156,50
06-15-21-06:14:1,amg,A,n1-highcpu-2-2,75.670763,0.315989,0.268591,17392,0,0,2346,37,0,2888,0,0,0,0,2200,217,3983998,3949016,19491,19365,1.035120,1.557348,2.121897,1006
06-15-21-06:14:1,miniqmc,C,n1-highcpu-2-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-06:14:1,swfft,B,n1-highcpu-2-2,94.792891,0.474298,0.181814,33580,0,0,3734,0,0,0,0,0,0,0,2131,311,64797576,64464596,3792,3318,1.062635,1.547975,2.031116,1000
06-15-21-06:14:1,nekbone,A,n1-highcpu-2-2,65.885813,0.322407,0.242800,33412,0,0,2008,14,0,2696,0,0,0,0,2117,286,6000704,5971544,10866,10368,0.979933,1.753217,2.813600,100
06-15-21-06:14:1,examinimd,C,n1-highcpu-2-2,350.561812,3.691483,0.104438,151972,0,0,9105,0,0,8,0,0,0,0,2085,105,5744470,5741764,301,322,4.200260,5.698888,6.984254,1000
06-15-21-17:43:1,sw4lite,A,n1-highcpu-8-8,7.102454,0.642117,0.242751,55232,0,0,6903,12,0,1792,0,0,0,0,2422,61805,32140332,31902570,2056,1905,1.250905,1.877239,2.492319,50
06-15-21-17:43:1,miniqmc,B,n1-highcpu-8-8,1207.258342,51.419658,41.960572,637468,0,0,37125,0,0,0,0,0,0,0,8840,29839454,281340,170392,1014,994,93.422977,150.735280,213.367817,100
06-15-21-19:25:0,macsio,B,n1-highcpu-8-8,71.143126,6.188317,2.900399,45572,0,0,14092,0,0,0,190008,0,0,0,2276,169,30455,58526,448,437,9.692206,0,0,10
06-15-21-19:25:0,macsio,A,n1-highcpu-8-8,39.438067,3.546143,1.499215,36432,0,0,5714,6,0,1184,107200,0,0,0,2306,99,23595,44323,345,403,5.473356,0,0,10
06-15-21-17:43:1,examinimd,C,n1-highcpu-8-8,26.181230,0.302127,0.079507,26108,0,0,3362,0,0,0,0,0,0,0,2258,75,5353989,5214848,926,660,0.817987,0.928503,1.020973,1000
06-15-21-17:15:2,laghos,C,n1-highcpu-8-8,288.328377,0.582825,0.922141,22436,0,0,2453,0,0,0,0,0,0,0,2409,157,19671612,19574894,121853,121883,1.462532,2.966048,4.493011,1001
06-15-21-17:43:1,swfft,A,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,miniqmc,A,n1-highcpu-8-8,217.697578,16.068342,10.057770,257288,0,0,5541,10,0,1336,0,0,0,0,5166,8350938,172737,65488,715,712,26.313021,34.936578,44.930825,100
06-15-21-19:25:0,macsio,C,n1-highcpu-8-8,513.458608,37.903517,17.173218,173708,0,0,28202,0,0,0,1185944,0,0,0,2422,384,114374,183135,703,657,65.463125,0,0,10
06-15-21-17:43:1,picsar,B,n1-highcpu-8-8,1.242178,0.082004,0.061503,19232,0,0,2596,0,0,8,0,0,0,0,2308,148,4545498,4397888,3037,2634,0.594025,0.628334,0.664289,101
06-15-21-17:43:1,ember,A,n1-highcpu-8-8,29.859233,0.066716,0.098112,108264,0,0,8247,1,0,56,0,0,0,0,2372,40,15027033,15129748,608,502,0.599826,0.653919,0.719032,1000
06-15-21-17:43:1,examinimd,A,n1-highcpu-8-8,4.263424,0.080792,0.056554,17284,0,0,2000,31,0,2008,0,0,0,0,2504,39,735939,707134,660,276,0.609990,0.618588,0.644553,1000
06-15-21-17:43:1,examinimd,B,n1-highcpu-8-8,8.293104,0.119204,0.057394,19068,0,0,2634,0,0,0,0,0,0,0,2321,78,2063523,2156880,642,392,0.600567,0.641243,0.675443,1000
06-15-21-17:43:1,minivite,A,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:15:2,laghos,B,n1-highcpu-8-8,300.307251,0.403251,1.201767,22372,0,0,2315,0,0,0,0,0,0,0,2426,450,27277653,27119078,166044,165015,1.561086,3.090903,4.675501,1001
06-15-21-17:43:1,miniqmc,C,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,picsar,A,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,ember,B,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,swfft,B,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,swfft,C,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-17:43:1,nekbone,A,n1-highcpu-8-8,110.205540,0.625239,1.250478,35040,0,0,2640,13,0,1408,0,0,0,0,2450,260,73218246,73377396,138928,140985,2.328939,4.475507,6.990319,100
06-15-21-17:43:1,miniamr,A,n1-highcpu-8-8,630.716608,0.468865,0.501200,359496,0,0,87701,2,0,480,0,0,0,0,2274,127,33023463,33016520,23873,23553,1.394091,1.713762,2.033292,10000
06-15-21-17:15:2,laghos,A,n1-highcpu-8-8,334.389255,0.435434,1.186458,19652,0,0,1962,0,0,0,0,0,0,0,2189,544,21940047,21763068,179670,178485,1.584622,3.189757,4.807133,876
06-15-21-17:15:2,amg,A,n1-highcpu-8-8,408.771994,0.606085,3.217837,21416,0,0,2729,0,0,0,0,0,0,0,2358,917,63666820,61006420,484856,452062,4.296124,9.333756,19.927032,1006
06-15-21-17:43:1,ember,C,n1-highcpu-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-15:11:0,laghos,C,n1-highcpu-2-8,300.047497,0.888840,0.734086,27176,0,0,3639,0,0,0,0,0,0,0,2222,344,12280328,12124568,34326,32378,1.577381,3.176325,4.760072,1001
06-15-21-15:11:0,examinimd,B,n1-highcpu-2-8,19.964989,0.259787,0.057257,26316,0,0,3464,0,0,8,0,0,0,0,2233,153,1448904,1671894,271,191,0.729228,0.817598,0.892840,1000
06-15-21-15:11:0,laghos,B,n1-highcpu-2-8,259.287004,0.589399,0.795285,24520,0,0,2862,0,0,0,0,0,0,0,2177,239,7535834,7382164,32006,30104,1.339563,2.702880,4.014566,1001
06-15-21-15:11:0,picsar,B,n1-highcpu-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-21-15:11:0,miniamr,A,n1-highcpu-2-8,490.773242,0.372059,0.428068,359156,0,0,87714,2,0,600,0,0,0,0,2326,114,10805489,10816168,6055,6182,1.225267,1.464639,1.705732,10000
06-15-21-15:11:0,sw4lite,A,n1-highcpu-2-8,20.626940,2.056123,0.232920,131252,0,0,7507,20,0,4600,0,0,0,0,2261,345,21324281,21501699,1086,1138,2.654862,4.652398,6.652550,50
06-15-21-15:11:0,swfft,C,n1-highcpu-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
