ite,target,bo,name,best
1,0,bo4,kripke-A,0.06238003838771593
2,0,bo4,kripke-A,0.1708253358925144
3,0,bo4,kripke-A,0.4702495201535508
4,0,bo4,kripke-A,0.6065259117082533
5,0,bo4,kripke-A,13.444337811900192
6,0,bo4,kripke-A,15.740882917466411
7,0,bo4,kripke-A,15.823416506717852
8,0,bo4,kripke-A,15.991362763915548
9,0,bo4,kripke-A,16.132437619961614
10,0,bo4,kripke-A,16.29174664107486
11,0,bo4,kripke-A,16.370441458733207
12,0,bo4,kripke-A,16.52879078694818
13,0,bo4,kripke-A,16.83781190019194
14,0,bo4,kripke-A,16.94337811900192
15,0,bo4,kripke-A,17.0489443378119
16,0,bo4,kripke-A,17.160268714011515
17,0,bo4,kripke-A,17.394433781190017
18,0,bo4,kripke-A,17.6362763915547
19,0,bo4,kripke-A,17.818618042226483
20,0,bo4,kripke-A,18.00191938579654
21,0,bo4,kripke-A,18.08829174664107
22,0,bo4,kripke-A,18.214971209213047
23,0,bo4,kripke-A,18.616122840690974
24,0,bo4,kripke-A,18.742802303262952
25,0,bo4,kripke-A,18.841650671785025
26,0,bo4,kripke-A,19.04990403071017
27,0,bo4,kripke-A,19.476007677543183
28,0,bo4,kripke-A,19.72264875239923
29,0,bo4,kripke-A,19.97408829174664
30,0,bo4,kripke-A,19.97408829174664
1,0,bo4,CG-B,2.092198625780948
2,0,bo4,CG-B,2.1553478569914333
3,0,bo4,CG-B,2.2339726403212334
4,0,bo4,CG-B,2.3226671322218206
5,0,bo4,CG-B,2.445673454627078
6,0,bo4,CG-B,2.773565612101109
7,0,bo4,CG-B,2.9312890473993343
8,0,bo4,CG-B,3.049014228529386
9,0,bo4,CG-B,3.142784102954197
10,0,bo4,CG-B,3.2526281004102704
11,0,bo4,CG-B,3.423463979748351
12,0,bo4,CG-B,3.5380591338180096
13,0,bo4,CG-B,3.7091942986120636
14,0,bo4,CG-B,4.755296729059371
15,0,bo4,CG-B,4.828814954296616
16,0,bo4,CG-B,4.981787232981257
17,0,bo4,CG-B,5.08393086505967
18,0,bo4,CG-B,7.1761294908406175
19,0,bo4,CG-B,7.284152835106183
20,0,bo4,CG-B,9.37635146088713
21,0,bo4,CG-B,9.49067226995548
22,0,bo4,CG-B,9.64002818271377
23,0,bo4,CG-B,9.774394882218703
24,0,bo4,CG-B,9.86365053434924
25,0,bo4,CG-B,9.950430846354328
26,0,bo4,CG-B,10.07508323876744
27,0,bo4,CG-B,10.146774575700514
28,0,bo4,CG-B,12.238973201481462
29,0,bo4,CG-B,12.623361723884226
30,0,bo4,CG-B,12.623361723884226
1,0,bo4,examl-B,0.0009703713287618062
2,0,bo4,examl-B,0.00403243196618795
3,0,bo4,examl-B,0.020377797903997928
4,0,bo4,examl-B,0.022189157717686633
5,0,bo4,examl-B,1.607926855565619
6,0,bo4,examl-B,1.7986587311855784
7,0,bo4,examl-B,1.8003407081554321
8,0,bo4,examl-B,1.8073058179152113
9,0,bo4,examl-B,1.8089662310777592
10,0,bo4,examl-B,1.8132358649243112
11,0,bo4,examl-B,1.8144218743261311
12,0,bo4,examl-B,1.8173545521197223
13,0,bo4,examl-B,1.8305731659981888
14,0,bo4,examl-B,1.8319532496657611
15,0,bo4,examl-B,1.8332255142968044
16,0,bo4,examl-B,1.8352309483762455
17,0,bo4,examl-B,1.8428214085478933
18,0,bo4,examl-B,1.8541424073834478
19,0,bo4,examl-B,1.8558243843533015
20,0,bo4,examl-B,1.8588864449907276
21,0,bo4,examl-B,1.8601155820071593
22,0,bo4,examl-B,1.8615172294820375
23,0,bo4,examl-B,1.882304739724846
24,0,bo4,examl-B,1.884439556648122
25,0,bo4,examl-B,1.8861430974252815
26,0,bo4,examl-B,1.8917928149394059
27,0,bo4,examl-B,1.917496873247941
28,0,bo4,examl-B,1.9202786043903914
29,0,bo4,examl-B,1.9291197653857768
30,0,bo4,examl-B,1.9291197653857768
1,0,bo4,EP-A,0.002342834830144475
2,0,bo4,EP-A,0.023037875829754004
3,0,bo4,EP-A,0.12456071846934791
4,0,bo4,EP-A,0.14720812182741116
5,0,bo4,EP-A,0.23818820773135493
6,0,bo4,EP-A,1.0562280359234675
7,0,bo4,EP-A,1.0636470128855917
8,0,bo4,EP-A,1.2233502538071068
9,0,bo4,EP-A,1.2284263959390864
10,0,bo4,EP-A,1.276844982428739
11,0,bo4,EP-A,1.2881686841077706
12,0,bo4,EP-A,5.691136274892621
13,0,bo4,EP-A,6.042951971885983
14,0,bo4,EP-A,6.089027723545491
15,0,bo4,EP-A,6.205778992581024
16,0,bo4,EP-A,6.2342834830144485
17,0,bo4,EP-A,6.41819601718079
18,0,bo4,EP-A,6.488871534556815
19,0,bo4,EP-A,6.504490433424445
20,0,bo4,EP-A,6.510737992971498
21,0,bo4,EP-A,6.514252245216714
22,0,bo4,EP-A,6.524404529480674
23,0,bo4,EP-A,6.908629441624368
24,0,bo4,EP-A,6.9137055837563475
25,0,bo4,EP-A,6.960562280359237
26,0,bo4,EP-A,6.968371729793051
27,0,bo4,EP-A,6.997266692698166
28,0,bo4,EP-A,7.007809449433816
29,0,bo4,EP-A,7.021866458414683
30,0,bo4,EP-A,7.021866458414683
1,0,bo4,Quicksilver-A,0.057666214382632294
2,0,bo4,Quicksilver-A,0.22048846675712347
3,0,bo4,Quicksilver-A,0.5630936227951153
4,0,bo4,Quicksilver-A,0.7815468113975577
5,0,bo4,Quicksilver-A,3.050203527815468
6,0,bo4,Quicksilver-A,5.318860244233378
7,0,bo4,Quicksilver-A,5.433514246947083
8,0,bo4,Quicksilver-A,5.651289009497965
9,0,bo4,Quicksilver-A,5.87449118046133
10,0,bo4,Quicksilver-A,5.974898236092266
11,0,bo4,Quicksilver-A,6.118046132971506
12,0,bo4,Quicksilver-A,6.6058344640434195
13,0,bo4,Quicksilver-A,6.8561736770692
14,0,bo4,Quicksilver-A,7.046132971506106
15,0,bo4,Quicksilver-A,7.21438263229308
16,0,bo4,Quicksilver-A,7.351424694708276
17,0,bo4,Quicksilver-A,7.647218453188602
18,0,bo4,Quicksilver-A,8.059701492537313
19,0,bo4,Quicksilver-A,8.529172320217096
20,0,bo4,Quicksilver-A,8.894165535956581
21,0,bo4,Quicksilver-A,9.210312075983719
22,0,bo4,Quicksilver-A,9.530529172320218
23,0,bo4,Quicksilver-A,9.663500678426052
24,0,bo4,Quicksilver-A,10.204206241519675
25,0,bo4,Quicksilver-A,12.472862957937584
26,0,bo4,Quicksilver-A,14.741519674355494
27,0,bo4,Quicksilver-A,17.010176390773406
28,0,bo4,Quicksilver-A,17.60651289009498
29,0,bo4,Quicksilver-A,17.791044776119403
30,0,bo4,Quicksilver-A,17.791044776119403
1,0,bo4,LULESH-B,0.007060333761232349
2,0,bo4,LULESH-B,0.06546854942233633
3,0,bo4,LULESH-B,20.264120667522466
4,0,bo4,LULESH-B,20.35173299101412
5,0,bo4,LULESH-B,40.550385109114245
6,0,bo4,LULESH-B,60.74903722721437
7,0,bo4,LULESH-B,80.9476893453145
8,0,bo4,LULESH-B,101.14634146341463
9,0,bo4,LULESH-B,121.34499358151476
10,0,bo4,LULESH-B,121.44127086007701
11,0,bo4,LULESH-B,121.51155327342747
12,0,bo4,LULESH-B,141.7102053915276
13,0,bo4,LULESH-B,141.78048780487805
14,0,bo4,LULESH-B,142.40949935815146
15,0,bo4,LULESH-B,143.17875481386392
16,0,bo4,LULESH-B,143.93581514762516
17,0,bo4,LULESH-B,144.7535301668806
18,0,bo4,LULESH-B,164.95218228498072
19,0,bo4,LULESH-B,185.15083440308086
20,0,bo4,LULESH-B,185.76155327342747
21,0,bo4,LULESH-B,205.9602053915276
22,0,bo4,LULESH-B,226.15885750962775
23,0,bo4,LULESH-B,226.2304236200257
24,0,bo4,LULESH-B,227.05391527599488
25,0,bo4,LULESH-B,227.14730423620028
26,0,bo4,LULESH-B,247.34595635430043
27,0,bo4,LULESH-B,247.42650834403085
28,0,bo4,LULESH-B,267.62516046213096
29,0,bo4,LULESH-B,267.7166238767651
30,0,bo4,LULESH-B,267.7166238767651
1,0,bo4,BT-C,0.12959330331711758
2,0,bo4,BT-C,0.25918660663423515
3,0,bo4,BT-C,0.3887799099513527
4,0,bo4,BT-C,0.5183732132684703
5,0,bo4,BT-C,0.6479665165855879
6,0,bo4,BT-C,0.6858546398411635
7,0,bo4,BT-C,0.7506512213967677
8,0,bo4,BT-C,0.7801684910493248
9,0,bo4,BT-C,0.8136514848436711
10,0,bo4,BT-C,0.843034156823394
11,0,bo4,BT-C,0.8784399344565416
12,0,bo4,BT-C,0.9280875479346478
13,0,bo4,BT-C,1.0576808512517653
14,0,bo4,BT-C,1.0955374281777703
15,0,bo4,BT-C,1.1438309329848
16,0,bo4,BT-C,1.1821228492588784
17,0,bo4,BT-C,1.208254566821926
18,0,bo4,BT-C,1.2372327447536
19,0,bo4,BT-C,1.2720496575680977
20,0,bo4,BT-C,1.4016429608852152
21,0,bo4,BT-C,1.4513915226179472
22,0,bo4,BT-C,1.5809848259350647
23,0,bo4,BT-C,1.7105781292521822
24,0,bo4,BT-C,1.7457615403133349
25,0,bo4,BT-C,1.8753548436304524
26,0,bo4,BT-C,1.9112423687676192
27,0,bo4,BT-C,1.950747626979935
28,0,bo4,BT-C,2.080340930297053
29,0,bo4,BT-C,2.2099342336141703
30,0,bo4,BT-C,2.2099342336141703
1,0,bo4,SP-A,0.01759640584050917
2,0,bo4,SP-A,0.06008985398727068
