ite,target,bo,name,best
27,0,bo1,examl-A,469.8631284916201
28,0,bo1,examl-A,471.71787709497204
29,0,bo1,examl-A,473.74022346368713
30,0,bo1,examl-A,473.74022346368713
1,0,bo1,LULESH-B,0.09338896020539154
2,0,bo1,LULESH-B,20.29204107830552
3,0,bo1,LULESH-B,40.490693196405644
4,0,bo1,LULESH-B,41.31354300385109
5,0,bo1,LULESH-B,41.40982028241335
6,0,bo1,LULESH-B,42.16688061617458
7,0,bo1,LULESH-B,62.36553273427471
8,0,bo1,LULESH-B,63.18324775353017
9,0,bo1,LULESH-B,83.3818998716303
10,0,bo1,LULESH-B,103.58055198973042
11,0,bo1,LULESH-B,123.77920410783055
12,0,bo1,LULESH-B,143.97785622593068
13,0,bo1,LULESH-B,144.06546854942235
14,0,bo1,LULESH-B,144.88896020539153
15,0,bo1,LULESH-B,145.5584082156611
16,0,bo1,LULESH-B,146.1691270860077
17,0,bo1,LULESH-B,146.26059050064185
18,0,bo1,LULESH-B,146.31899871630296
19,0,bo1,LULESH-B,146.43421052631578
20,0,bo1,LULESH-B,146.54268292682926
21,0,bo1,LULESH-B,146.6142490372272
22,0,bo1,LULESH-B,166.81290115532732
23,0,bo1,LULESH-B,166.88318356867777
24,0,bo1,LULESH-B,167.51219512195118
25,0,bo1,LULESH-B,187.7108472400513
26,0,bo1,LULESH-B,207.90949935815144
27,0,bo1,LULESH-B,228.10815147625158
28,0,bo1,LULESH-B,228.22785622593065
29,0,bo1,LULESH-B,228.2349165596919
30,0,bo1,LULESH-B,228.2349165596919
1,0,bo1,Quicksilver-C,0.18458159144051584
2,0,bo1,Quicksilver-C,0.3519450152341812
3,0,bo1,Quicksilver-C,1.2084602848437611
4,0,bo1,Quicksilver-C,1.4842343938212996
5,0,bo1,Quicksilver-C,1.7024728973287042
6,0,bo1,Quicksilver-C,1.9273010699355206
7,0,bo1,Quicksilver-C,2.1820307517891306
8,0,bo1,Quicksilver-C,2.234677247927443
9,0,bo1,Quicksilver-C,3.091192517537023
10,0,bo1,Quicksilver-C,3.4096931906752643
11,0,bo1,Quicksilver-C,3.4891235031531216
12,0,bo1,Quicksilver-C,3.794586551406505
13,0,bo1,Quicksilver-C,4.222844186211295
14,0,bo1,Quicksilver-C,5.079359455820875
15,0,bo1,Quicksilver-C,5.277120385460214
16,0,bo1,Quicksilver-C,5.615248352582725
17,0,bo1,Quicksilver-C,5.809891589314816
18,0,bo1,Quicksilver-C,5.904485226387019
19,0,bo1,Quicksilver-C,6.061432721604194
20,0,bo1,Quicksilver-C,6.277191242117197
21,0,bo1,Quicksilver-C,6.545737972082477
22,0,bo1,Quicksilver-C,7.402253241692057
23,0,bo1,Quicksilver-C,7.689010132501948
24,0,bo1,Quicksilver-C,8.545525402111528
25,0,bo1,Quicksilver-C,8.697158648054984
26,0,bo1,Quicksilver-C,8.947636930489619
27,0,bo1,Quicksilver-C,9.217388223623608
28,0,bo1,Quicksilver-C,10.073903493233187
29,0,bo1,Quicksilver-C,10.271168426273647
30,0,bo1,Quicksilver-C,10.271168426273647
1,0,bo1,SP-A,0.0523212280044927
2,0,bo1,SP-A,0.1441407712467241
3,0,bo1,SP-A,0.25102957693747663
4,0,bo1,SP-A,0.2815424934481468
5,0,bo1,SP-A,0.34378509921377765
6,0,bo1,SP-A,1.7844440284537626
7,0,bo1,SP-A,1.8558592287532758
8,0,bo1,SP-A,1.8901160614002246
9,0,bo1,SP-A,1.950767502807937
10,0,bo1,SP-A,1.997004867090977
11,0,bo1,SP-A,2.0440846125046797
12,0,bo1,SP-A,2.0805877948333955
13,0,bo1,SP-A,2.1115687008611004
14,0,bo1,SP-A,2.1859790340696366
15,0,bo1,SP-A,2.228753275926619
16,0,bo1,SP-A,2.25
17,0,bo1,SP-A,2.2675964058405094
18,0,bo1,SP-A,2.3084050917259455
19,0,bo1,SP-A,2.3684013478098094
20,0,bo1,SP-A,2.434200673904905
21,0,bo1,SP-A,2.5024335454885813
22,0,bo1,SP-A,2.5510108573567956
23,0,bo1,SP-A,2.5812429801572447
24,0,bo1,SP-A,2.617558966679147
25,0,bo1,SP-A,2.6457319356046427
26,0,bo1,SP-A,2.6817671284163236
27,0,bo1,SP-A,2.7412017970797455
28,0,bo1,SP-A,2.7752714339198805
29,0,bo1,SP-A,2.7988581055784354
30,0,bo1,SP-A,2.7988581055784354
1,0,bo1,EP-C,0.0023439931671640334
2,0,bo1,EP-C,0.003173020328867109
3,0,bo1,EP-C,0.008030647452511641
4,0,bo1,EP-C,0.008541044957759442
5,0,bo1,EP-C,0.011663910618480815
6,0,bo1,EP-C,0.045680576719678186
7,0,bo1,EP-C,0.04620720073520843
8,0,bo1,EP-C,0.046932968286023224
9,0,bo1,EP-C,0.04843170778120174
10,0,bo1,EP-C,0.04877246449713307
11,0,bo1,EP-C,0.048970132895119214
12,0,bo1,EP-C,0.04913092286064526
13,0,bo1,EP-C,0.04923123219693673
14,0,bo1,EP-C,0.0832478982981341
15,0,bo1,EP-C,0.08336885955660324
16,0,bo1,EP-C,0.08370814113523617
17,0,bo1,EP-C,0.08387335651265743
18,0,bo1,EP-C,0.08537947169432795
19,0,bo1,EP-C,0.08547240534412741
20,0,bo1,EP-C,0.0857202284102593
21,0,bo1,EP-C,0.08677495157861818
22,0,bo1,EP-C,0.08693721668144264
23,0,bo1,EP-C,0.08726617229898674
24,0,bo1,EP-C,0.08796686251572866
25,0,bo1,EP-C,0.08813207789314992
26,0,bo1,EP-C,0.08837695068468499
27,0,bo1,EP-C,0.08848758598206528
28,0,bo1,EP-C,0.08889619901372321
29,0,bo1,EP-C,0.08910271823549978
30,0,bo1,EP-C,0.08910271823549978
1,0,bo1,LULESH-C,21.285037213874457
2,0,bo1,LULESH-C,22.05922623227075
3,0,bo1,LULESH-C,43.344263446145206
4,0,bo1,LULESH-C,64.62930066001967
5,0,bo1,LULESH-C,85.91433787389413
6,0,bo1,LULESH-C,107.19937508776859
7,0,bo1,LULESH-C,128.48441230164303
8,0,bo1,LULESH-C,149.7694495155175
9,0,bo1,LULESH-C,171.05448672939195
10,0,bo1,LULESH-C,171.97328324673504
11,0,bo1,LULESH-C,172.81445723915184
12,0,bo1,LULESH-C,194.0994944530263
13,0,bo1,LULESH-C,215.38453166690076
14,0,bo1,LULESH-C,236.66956888077522
15,0,bo1,LULESH-C,257.95460609464965
16,0,bo1,LULESH-C,279.2396433085241
17,0,bo1,LULESH-C,300.5246805223985
18,0,bo1,LULESH-C,301.17322005336325
19,0,bo1,LULESH-C,301.86262463137194
20,0,bo1,LULESH-C,302.51593877264423
21,0,bo1,LULESH-C,323.80097598651867
22,0,bo1,LULESH-C,345.0860132003931
23,0,bo1,LULESH-C,366.37105041426753
24,0,bo1,LULESH-C,366.3764218508635
25,0,bo1,LULESH-C,387.6614590647379
26,0,bo1,LULESH-C,408.94649627861236
27,0,bo1,LULESH-C,430.2315334924868
28,0,bo1,LULESH-C,451.5165707063612
29,0,bo1,LULESH-C,451.593736834714
30,0,bo1,LULESH-C,451.593736834714
1,0,bo1,MG-B,0.7420859056876395
2,0,bo1,MG-B,1.1122422172599502
3,0,bo1,MG-B,1.8804676211743074
4,0,bo1,MG-B,2.0861683961644557
5,0,bo1,MG-B,2.7879942204124526
6,0,bo1,MG-B,6.690003940627873
7,0,bo1,MG-B,7.083409956653093
8,0,bo1,MG-B,7.408774464731381
9,0,bo1,MG-B,7.948968869039801
10,0,bo1,MG-B,8.198804676211743
11,0,bo1,MG-B,8.607907526599238
12,0,bo1,MG-B,12.509917246814659
13,0,bo1,MG-B,16.41192696703008
14,0,bo1,MG-B,20.3139366872455
15,0,bo1,MG-B,20.81459345855773
16,0,bo1,MG-B,21.166360173387627
17,0,bo1,MG-B,21.598121634047025
18,0,bo1,MG-B,21.894850912912126
19,0,bo1,MG-B,22.154012872717722
20,0,bo1,MG-B,22.43333771180875
21,0,bo1,MG-B,22.709707079994747
22,0,bo1,MG-B,23.614343885459085
23,0,bo1,MG-B,24.183501904636806
24,0,bo1,MG-B,24.576185472218572
25,0,bo1,MG-B,24.99415473532116
26,0,bo1,MG-B,25.442072770261394
27,0,bo1,MG-B,29.344082490476815
28,0,bo1,MG-B,29.697294102193617
29,0,bo1,MG-B,30.773413897280967
30,0,bo1,MG-B,30.773413897280967
1,0,bo1,SP-C,0.10017016052598304
2,0,bo1,SP-C,0.12284019634393735
3,0,bo1,SP-C,0.15312955363266575
4,0,bo1,SP-C,0.2532997141586488
5,0,bo1,SP-C,0.2787080519490697
6,0,bo1,SP-C,0.37887821247505277
7,0,bo1,SP-C,0.4028277300622003
8,0,bo1,SP-C,0.41898386240431956
9,0,bo1,SP-C,0.4327329414110378
10,0,bo1,SP-C,0.5329031019370208
11,0,bo1,SP-C,0.5575223506174893
12,0,bo1,SP-C,0.6076073555281977
13,0,bo1,SP-C,0.6469183402785533
14,0,bo1,SP-C,0.7470885008045364
15,0,bo1,SP-C,0.8472586613305194
16,0,bo1,SP-C,0.9474288218565025
17,0,bo1,SP-C,0.9672315525931057
18,0,bo1,SP-C,1.0674017131190887
19,0,bo1,SP-C,1.1675718736450718
20,0,bo1,SP-C,1.2677420341710548
21,0,bo1,SP-C,1.2824173434431985
22,0,bo1,SP-C,1.3098620013355438
23,0,bo1,SP-C,1.324295731187662
24,0,bo1,SP-C,1.3500057795201235
25,0,bo1,SP-C,1.3708423435826
26,0,bo1,SP-C,1.471012504108583
27,0,bo1,SP-C,1.5711826646345661
28,0,bo1,SP-C,1.6713528251605492
29,0,bo1,SP-C,1.7715229856865322
30,0,bo1,SP-C,1.7715229856865322
1,0,bo1,kripke-A,12.837811900191939
2,0,bo1,kripke-A,13.521113243761997
3,0,bo1,kripke-A,26.358925143953936
4,0,bo1,kripke-A,26.77063339731286
5,0,bo1,kripke-A,39.6084452975048
6,0,bo1,kripke-A,52.44625719769674
7,0,bo1,kripke-A,52.990403071017276
8,0,bo1,kripke-A,53.311900191938584
9,0,bo1,kripke-A,53.47120921305183
10,0,bo1,kripke-A,53.58157389635317
11,0,bo1,kripke-A,53.69001919385797
12,0,bo1,kripke-A,53.752399232245686
13,0,bo1,kripke-A,53.934740882917474
14,0,bo1,kripke-A,54.23704414587333
15,0,bo1,kripke-A,54.363723608445305
16,0,bo1,kripke-A,54.543186180422275
17,0,bo1,kripke-A,54.751439539347416
18,0,bo1,kripke-A,54.862763915547035
19,0,bo1,kripke-A,55.10460652591172
20,0,bo1,kripke-A,55.62859884836853
21,0,bo1,kripke-A,55.707293666026885
22,0,bo1,kripke-A,56.03166986564301
23,0,bo1,kripke-A,56.16794625719771
24,0,bo1,kripke-A,56.29462571976969
25,0,bo1,kripke-A,56.71113243761998
26,0,bo1,kripke-A,56.81669865642996
27,0,bo1,kripke-A,56.98464491362766
28,0,bo1,kripke-A,57.23608445297507
29,0,bo1,kripke-A,57.64491362763918
30,0,bo1,kripke-A,57.64491362763918
1,0,bo1,EP-A,0.6157750878563062
2,0,bo1,EP-A,0.8332682545880516
3,0,bo1,EP-A,2.124951190941039
4,0,bo1,EP-A,2.279578289730574
5,0,bo1,EP-A,3.143303397110504
6,0,bo1,EP-A,11.948848106208514
7,0,bo1,EP-A,12.094494338149161
8,0,bo1,EP-A,12.289730573994534
9,0,bo1,EP-A,12.7005076142132
10,0,bo1,EP-A,12.835611089418197
11,0,bo1,EP-A,12.90980085903944
12,0,bo1,EP-A,12.964467005076143
13,0,bo1,EP-A,12.992971495509568
14,0,bo1,EP-A,13.008590394377197
15,0,bo1,EP-A,13.016399843811012
16,0,bo1,EP-A,13.018742678641157
17,0,bo1,EP-A,13.11479890667708
18,0,bo1,EP-A,13.138227254978526
19,0,bo1,EP-A,13.184303006638034
20,0,bo1,EP-A,13.195626708317066
21,0,bo1,EP-A,13.231159703240925
22,0,bo1,EP-A,13.615384615384619
23,0,bo1,EP-A,13.620460757516598
24,0,bo1,EP-A,13.690745802420933
25,0,bo1,EP-A,13.7048028114018
26,0,bo1,EP-A,14.005466614603675
27,0,bo1,EP-A,14.029675907848501
28,0,bo1,EP-A,14.04021866458415
29,0,bo1,EP-A,14.088637251073804
30,0,bo1,EP-A,14.088637251073804
1,0,bo1,LULESH-A,39.99285714285714
2,0,bo1,LULESH-A,79.98571428571428
3,0,bo1,LULESH-A,119.97857142857143
4,0,bo1,LULESH-A,159.97142857142856
5,0,bo1,LULESH-A,199.9642857142857
6,0,bo1,LULESH-A,219.96190476190475
7,0,bo1,LULESH-A,259.9547619047619
8,0,bo1,LULESH-A,299.947619047619
9,0,bo1,LULESH-A,301.6452380952381
10,0,bo1,LULESH-A,303.2
11,0,bo1,LULESH-A,304.80238095238093
12,0,bo1,LULESH-A,344.79523809523806
13,0,bo1,LULESH-A,346.9833333333333
14,0,bo1,LULESH-A,386.9761904761904
15,0,bo1,LULESH-A,426.96904761904756
16,0,bo1,LULESH-A,427.1571428571428
17,0,bo1,LULESH-A,427.3999999999999
18,0,bo1,LULESH-A,427.595238095238
19,0,bo1,LULESH-A,427.78333333333325
20,0,bo1,LULESH-A,427.97857142857134
21,0,bo1,LULESH-A,428.1404761904761
22,0,bo1,LULESH-A,428.33809523809515
23,0,bo1,LULESH-A,428.48333333333323
24,0,bo1,LULESH-A,428.6357142857142
25,0,bo1,LULESH-A,428.8785714285713
26,0,bo1,LULESH-A,429.1142857142856
27,0,bo1,LULESH-A,469.1071428571427
28,0,bo1,LULESH-A,469.2547619047618
29,0,bo1,LULESH-A,509.2476190476189
30,0,bo1,LULESH-A,509.2476190476189
1,0,bo1,FT-A,0.5486372180451127
2,0,bo1,FT-A,1.0425281954887218
3,0,bo1,FT-A,1.6304041353383458
4,0,bo1,FT-A,17.36795112781955
5,0,bo1,FT-A,18.22062969924812
6,0,bo1,FT-A,27.9375
7,0,bo1,FT-A,28.53125
8,0,bo1,FT-A,29.12734962406015
9,0,bo1,FT-A,31.04746240601504
10,0,bo1,FT-A,31.920347744360903
11,0,bo1,FT-A,32.73754699248121
12,0,bo1,FT-A,33.38768796992481
13,0,bo1,FT-A,34.09375
14,0,bo1,FT-A,36.86536654135338
15,0,bo1,FT-A,37.46593045112782
16,0,bo1,FT-A,37.99882518796992
17,0,bo1,FT-A,38.50822368421052
18,0,bo1,FT-A,38.896616541353374
19,0,bo1,FT-A,39.31931390977443
20,0,bo1,FT-A,40.699718045112775
21,0,bo1,FT-A,78.47250939849623
22,0,bo1,FT-A,79.99765037593984
23,0,bo1,FT-A,80.88651315789473
24,0,bo1,FT-A,85.82800751879698
25,0,bo1,FT-A,86.6033834586466
26,0,bo1,FT-A,89.76033834586465
27,0,bo1,FT-A,90.56320488721803
28,0,bo1,FT-A,91.28688909774435
29,0,bo1,FT-A,93.3611372180451
30,0,bo1,FT-A,93.3611372180451
1,0,bo1,lammps-C,0.087893864013267
2,0,bo1,lammps-C,26.67827529021559
3,0,bo1,lammps-C,26.74366263918503
4,0,bo1,lammps-C,53.33404406538735
5,0,bo1,lammps-C,53.44420753375978
6,0,bo1,lammps-C,66.73939824686094
7,0,bo1,lammps-C,66.83558398483773
8,0,bo1,lammps-C,66.94171997157073
9,0,bo1,lammps-C,67.0246387112059
10,0,bo1,lammps-C,93.61502013740822
11,0,bo1,lammps-C,93.66334991708129
12,0,bo1,lammps-C,93.7180762852405
13,0,bo1,lammps-C,93.78085761667855
14,0,bo1,lammps-C,93.84174366263922
15,0,bo1,lammps-C,93.88201847903343
16,0,bo1,lammps-C,93.92821606254445
17,0,bo1,lammps-C,93.97512437810948
18,0,bo1,lammps-C,94.00734423122486
19,0,bo1,lammps-C,94.04548685145704
20,0,bo1,lammps-C,94.06870409855489
21,0,bo1,lammps-C,94.09476427386879
22,0,bo1,lammps-C,94.11608623548926
23,0,bo1,lammps-C,94.13882966121777
24,0,bo1,lammps-C,94.15825633736087
25,0,bo1,lammps-C,94.17010187159447
26,0,bo1,lammps-C,94.32409381663119
27,0,bo1,lammps-C,94.54442075337604
28,0,bo1,lammps-C,94.76830135039097
29,0,bo1,lammps-C,121.3586827765933
30,0,bo1,lammps-C,121.3586827765933
1,0,bo1,EP-C,0.00025224847802709236
2,0,bo1,EP-C,0.0005000715441589726
3,0,bo1,EP-C,0.0006977399421451151
4,0,bo1,EP-C,0.034714406043342486
5,0,bo1,EP-C,0.03505811303387063
6,0,bo1,EP-C,0.04259163921682011
7,0,bo1,EP-C,0.04285716393053284
8,0,bo1,EP-C,0.0430961361728743
9,0,bo1,EP-C,0.04334100896440937
10,0,bo1,EP-C,0.05151474473486621
11,0,bo1,EP-C,0.05186140199999116
12,0,bo1,EP-C,0.05206497094717092
13,0,bo1,EP-C,0.052271490168947485
14,0,bo1,EP-C,0.05246620829233682
15,0,bo1,EP-C,0.05263142366975807
16,0,bo1,EP-C,0.05279663904717932
17,0,bo1,EP-C,0.05296185442460057
18,0,bo1,EP-C,0.05312411952742502
19,0,bo1,EP-C,0.05328490949295106
20,0,bo1,EP-C,0.05362419107158399
21,0,bo1,EP-C,0.0539575721010233
22,0,bo1,EP-C,0.05428062716937379
23,0,bo1,EP-C,0.054608107649619486
24,0,bo1,EP-C,0.05477037275244393
25,0,bo1,EP-C,0.05488838373631626
26,0,bo1,EP-C,0.05500934499478539
27,0,bo1,EP-C,0.055128831115956116
28,0,bo1,EP-C,0.05523946641333642
29,0,bo1,EP-C,0.055339775749627895
30,0,bo1,EP-C,0.055339775749627895
1,0,bo1,examl-A,9.432960893854748
2,0,bo1,examl-A,122.87988826815644
3,0,bo1,examl-A,122.89664804469275
4,0,bo1,examl-A,236.34357541899442
5,0,bo1,examl-A,236.73743016759778
6,0,bo1,examl-A,293.46089385474863
7,0,bo1,examl-A,295.5586592178771
8,0,bo1,examl-A,295.8882681564246
9,0,bo1,examl-A,409.3351955307263
10,0,bo1,examl-A,411.03351955307267
11,0,bo1,examl-A,411.0474860335196
12,0,bo1,examl-A,411.1284916201118
13,0,bo1,examl-A,411.31005586592187
14,0,bo1,examl-A,411.41340782122916
15,0,bo1,examl-A,411.55027932960905
16,0,bo1,examl-A,411.63128491620125
17,0,bo1,examl-A,411.7150837988828
18,0,bo1,examl-A,411.72346368715097
19,0,bo1,examl-A,411.7709497206705
20,0,bo1,examl-A,414.13128491620125
21,0,bo1,examl-A,414.13407821229066
22,0,bo1,examl-A,414.1703910614527
23,0,bo1,examl-A,414.187150837989
24,0,bo1,examl-A,414.1955307262572
25,0,bo1,examl-A,414.1983240223466
26,0,bo1,examl-A,414.9413407821231
27,0,bo1,examl-A,418.79608938547506
28,0,bo1,examl-A,420.02234636871526
29,0,bo1,examl-A,533.469273743017
30,0,bo1,examl-A,533.469273743017
1,0,bo1,FT-C,1.9587446800822848
2,0,bo1,FT-C,3.9174893601645695
3,0,bo1,FT-C,5.876234040246854
4,0,bo1,FT-C,7.834978720329139
5,0,bo1,FT-C,9.793723400411423
6,0,bo1,FT-C,10.128038539284468
7,0,bo1,FT-C,10.652324727411942
8,0,bo1,FT-C,12.611069407494227
9,0,bo1,FT-C,14.569814087576512
10,0,bo1,FT-C,16.528558767658797
11,0,bo1,FT-C,18.48730344774108
12,0,bo1,FT-C,20.446048127823364
13,0,bo1,FT-C,22.404792807905647
14,0,bo1,FT-C,24.36353748798793
15,0,bo1,FT-C,26.322282168070213
16,0,bo1,FT-C,26.63560913286203
17,0,bo1,FT-C,28.594353812944313
18,0,bo1,FT-C,28.83642361870921
19,0,bo1,FT-C,29.176677090992047
20,0,bo1,FT-C,29.68351528876246
21,0,bo1,FT-C,29.99026571271164
22,0,bo1,FT-C,31.949010392793923
23,0,bo1,FT-C,33.907755072876206
24,0,bo1,FT-C,35.86649975295849
25,0,bo1,FT-C,37.82524443304077
26,0,bo1,FT-C,39.783989113123056
27,0,bo1,FT-C,41.74273379320534
28,0,bo1,FT-C,43.70147847328762
29,0,bo1,FT-C,45.660223153369905
30,0,bo1,FT-C,45.660223153369905
1,0,bo1,CG-A,0.28286852589641437
2,0,bo1,CG-A,0.6027319294251565
3,0,bo1,CG-A,0.9140580535002845
4,0,bo1,CG-A,7.6050085372794545
5,0,bo1,CG-A,7.975526465566307
6,0,bo1,CG-A,13.253272623790552
7,0,bo1,CG-A,13.633466135458168
8,0,bo1,CG-A,15.010813887307911
9,0,bo1,CG-A,15.509391007398976
10,0,bo1,CG-A,15.808195788275471
11,0,bo1,CG-A,16.0
12,0,bo1,CG-A,16.28742174160501
13,0,bo1,CG-A,16.430848036425726
14,0,bo1,CG-A,16.59533295389869
15,0,bo1,CG-A,39.14570290267501
16,0,bo1,CG-A,40.329538986909505
17,0,bo1,CG-A,40.44507683551508
18,0,bo1,CG-A,62.9954467842914
19,0,bo1,CG-A,64.13261240751281
20,0,bo1,CG-A,64.54069436539557
21,0,bo1,CG-A,64.68013659647126
22,0,bo1,CG-A,65.19180421172453
23,0,bo1,CG-A,65.47182697780308
24,0,bo1,CG-A,65.66989186112693
25,0,bo1,CG-A,65.9738190096756
26,0,bo1,CG-A,66.31417188389301
27,0,bo1,CG-A,66.49288560045534
28,0,bo1,CG-A,66.73591348890156
29,0,bo1,CG-A,66.96414342629484
30,0,bo1,CG-A,66.96414342629484
1,0,bo1,lammps-A,0.6541353383458647
2,0,bo1,lammps-A,422.79949874686713
3,0,bo1,lammps-A,423.2857142857142
4,0,bo1,lammps-A,845.4310776942355
