ite,target,bo,name,best
23,1,rs,macsio-B,304678.39473684196
24,1,rs,macsio-B,304681.03947368404
25,1,rs,macsio-B,304736.4078947367
26,1,rs,macsio-B,402028.01315789454
27,1,rs,macsio-B,499319.6184210524
28,1,rs,macsio-B,499392.96052631555
29,1,rs,macsio-B,499460.02631578926
30,1,rs,macsio-B,499460.02631578926
1,1,rs,miniqmc-C,1.0
2,1,rs,miniqmc-C,7.295295797476171
3,1,rs,miniqmc-C,32.86937058619226
4,1,rs,miniqmc-C,55.9707096823988
5,1,rs,miniqmc-C,315.66260178288894
6,1,rs,miniqmc-C,16339.092501833058
7,1,rs,miniqmc-C,32362.522401883227
8,1,rs,miniqmc-C,32378.38729595184
9,1,rs,miniqmc-C,32381.378960367387
10,1,rs,miniqmc-C,48404.80886041756
11,1,rs,miniqmc-C,64428.23876046773
12,1,rs,miniqmc-C,64431.66958669395
13,1,rs,miniqmc-C,64465.900011577214
14,1,rs,miniqmc-C,64477.925635781285
15,1,rs,miniqmc-C,80501.35553583145
16,1,rs,miniqmc-C,80511.48122563965
17,1,rs,miniqmc-C,80531.69247096054
18,1,rs,miniqmc-C,80541.80245436655
19,1,rs,miniqmc-C,80557.70875622277
20,1,rs,miniqmc-C,80559.07104542124
21,1,rs,miniqmc-C,80574.9002817119
22,1,rs,miniqmc-C,80582.4306332729
23,1,rs,miniqmc-C,96605.86053332307
24,1,rs,miniqmc-C,112629.29043337323
25,1,rs,miniqmc-C,112659.47481958865
26,1,rs,miniqmc-C,128682.90471963881
27,1,rs,miniqmc-C,144706.33461968898
28,1,rs,miniqmc-C,144733.5990815421
29,1,rs,miniqmc-C,144805.04306718637
30,1,rs,miniqmc-C,144805.04306718637
1,1,rs,laghos-C,1.0
2,1,rs,laghos-C,3.2457414668637914
3,1,rs,laghos-C,12.396734588931027
4,1,rs,laghos-C,14.05791605065244
5,1,rs,laghos-C,16.240534807482163
6,1,rs,laghos-C,99.81924535578838
7,1,rs,laghos-C,101.25866169569967
8,1,rs,laghos-C,102.32660538664265
9,1,rs,laghos-C,312.0887703284695
10,1,rs,laghos-C,313.40541235456703
11,1,rs,laghos-C,317.5516487754708
12,1,rs,laghos-C,319.9139937005849
13,1,rs,laghos-C,321.0527736710162
14,1,rs,laghos-C,323.9951147393456
15,1,rs,laghos-C,325.1137108697049
16,1,rs,laghos-C,328.15247155621256
17,1,rs,laghos-C,329.7758565276081
18,1,rs,laghos-C,331.54387092627104
19,1,rs,laghos-C,332.8808253519315
20,1,rs,laghos-C,334.30346467827974
21,1,rs,laghos-C,335.4435302436201
22,1,rs,laghos-C,337.3024362023525
23,1,rs,laghos-C,339.1727839557754
24,1,rs,laghos-C,341.4903901780548
25,1,rs,laghos-C,551.2525551198817
26,1,rs,laghos-C,554.028154528508
27,1,rs,laghos-C,558.8029183004435
28,1,rs,laghos-C,562.2953654303528
29,1,rs,laghos-C,772.0575303721796
30,1,rs,laghos-C,772.0575303721796
1,1,rs,swfft-B,1.0
2,1,rs,swfft-B,3.5166862976050255
3,1,rs,swfft-B,15.029053788771105
4,1,rs,swfft-B,16.699254024342366
5,1,rs,swfft-B,28.211621515508448
6,1,rs,swfft-B,39.72398900667453
7,1,rs,swfft-B,51.23635649784061
8,1,rs,swfft-B,53.44483706321164
9,1,rs,swfft-B,55.11385944248136
10,1,rs,swfft-B,56.289752650176695
11,1,rs,swfft-B,58.27561837455832
12,1,rs,swfft-B,59.6132705143306
13,1,rs,swfft-B,62.09736945425993
14,1,rs,swfft-B,64.64310954063606
15,1,rs,swfft-B,66.76442873969377
16,1,rs,swfft-B,69.06438947781706
17,1,rs,swfft-B,72.0090302316451
18,1,rs,swfft-B,74.16764821358464
19,1,rs,swfft-B,78.15940321947393
20,1,rs,swfft-B,79.49155869650573
21,1,rs,swfft-B,81.82175107970166
22,1,rs,swfft-B,84.23831959167653
23,1,rs,swfft-B,85.35374950922659
24,1,rs,swfft-B,86.50961915979589
25,1,rs,swfft-B,90.52179034157838
26,1,rs,swfft-B,102.03415783274446
27,1,rs,swfft-B,103.50019630938364
28,1,rs,swfft-B,108.93168433451125
29,1,rs,swfft-B,110.9870435806832
30,1,rs,swfft-B,110.9870435806832
1,1,rs,macsio-C,1.0
2,1,rs,macsio-C,15.228744939271255
3,1,rs,macsio-C,128.75303643724698
4,1,rs,macsio-C,172.57894736842107
5,1,rs,macsio-C,706.2064777327936
6,1,rs,macsio-C,14089.319838056683
7,1,rs,macsio-C,41255.13765182187
8,1,rs,macsio-C,41282.71659919029
9,1,rs,macsio-C,41286.64777327936
10,1,rs,macsio-C,41330.491902834015
11,1,rs,macsio-C,68496.30971659921
12,1,rs,macsio-C,68499.7206477733
13,1,rs,macsio-C,68577.09109311743
14,1,rs,macsio-C,68603.80971659921
15,1,rs,macsio-C,95769.62753036439
16,1,rs,macsio-C,95783.18016194334
17,1,rs,macsio-C,95816.77935222675
18,1,rs,macsio-C,95839.19433198383
19,1,rs,macsio-C,95871.9291497976
20,1,rs,macsio-C,95873.84817813768
21,1,rs,macsio-C,95900.70242914982
22,1,rs,macsio-C,95909.31174089071
23,1,rs,macsio-C,95919.70647773282
24,1,rs,macsio-C,95922.25101214577
25,1,rs,macsio-C,95974.27530364375
26,1,rs,macsio-C,123140.09311740893
27,1,rs,macsio-C,150305.91093117412
28,1,rs,macsio-C,150376.29757085023
29,1,rs,macsio-C,150509.06477732796
30,1,rs,macsio-C,150509.06477732796
1,1,rs,ember-A,1.0
2,1,rs,ember-A,984.3333333333334
3,1,rs,ember-A,6741.333333333333
4,1,rs,ember-A,6829.0
5,1,rs,ember-A,7486.666666666667
6,1,rs,ember-A,13180.88888888889
7,1,rs,ember-A,50368.11111111111
8,1,rs,ember-A,50688.555555555555
9,1,rs,ember-A,51143.0
10,1,rs,ember-A,51206.555555555555
11,1,rs,ember-A,51662.0
12,1,rs,ember-A,51674.77777777778
13,1,rs,ember-A,51784.444444444445
14,1,rs,ember-A,52328.0
15,1,rs,ember-A,52583.22222222222
16,1,rs,ember-A,52651.44444444444
17,1,rs,ember-A,53001.44444444444
18,1,rs,ember-A,53052.22222222222
19,1,rs,ember-A,53800.88888888888
20,1,rs,ember-A,54003.99999999999
21,1,rs,ember-A,54289.44444444444
22,1,rs,ember-A,54477.55555555555
23,1,rs,ember-A,54506.99999999999
24,1,rs,ember-A,54518.66666666666
25,1,rs,ember-A,54897.44444444444
26,1,rs,ember-A,92084.66666666666
27,1,rs,ember-A,129271.88888888888
28,1,rs,ember-A,130739.44444444444
29,1,rs,ember-A,130936.11111111111
30,1,rs,ember-A,130936.11111111111
1,1,rs,examinimd-A,1.0
2,1,rs,examinimd-A,2.9333333333333336
3,1,rs,examinimd-A,13.233333333333333
4,1,rs,examinimd-A,15.076190476190476
5,1,rs,examinimd-A,18.976190476190474
6,1,rs,examinimd-A,159.64285714285714
7,1,rs,examinimd-A,161.04285714285714
8,1,rs,examinimd-A,162.1095238095238
9,1,rs,examinimd-A,443.447619047619
10,1,rs,examinimd-A,445.29047619047617
11,1,rs,examinimd-A,448.79999999999995
12,1,rs,examinimd-A,451.2523809523809
13,1,rs,examinimd-A,452.57619047619045
14,1,rs,examinimd-A,455.09999999999997
15,1,rs,examinimd-A,456.2571428571428
16,1,rs,examinimd-A,458.85714285714283
17,1,rs,examinimd-A,460.49047619047616
18,1,rs,examinimd-A,462.147619047619
19,1,rs,examinimd-A,463.49047619047616
20,1,rs,examinimd-A,465.57619047619045
21,1,rs,examinimd-A,466.7095238095238
22,1,rs,examinimd-A,468.4190476190476
23,1,rs,examinimd-A,470.2238095238095
24,1,rs,examinimd-A,472.88571428571424
25,1,rs,examinimd-A,754.2238095238095
26,1,rs,examinimd-A,757.1333333333332
27,1,rs,examinimd-A,761.6666666666665
28,1,rs,examinimd-A,765.490476190476
29,1,rs,examinimd-A,1046.8285714285712
30,1,rs,examinimd-A,1046.8285714285712
1,1,rs,examinimd-B,1.031340206185567
2,1,rs,examinimd-B,2.219381443298969
3,1,rs,examinimd-B,4.112577319587628
4,1,rs,examinimd-B,5.647422680412371
5,1,rs,examinimd-B,7.468453608247422
6,1,rs,examinimd-B,23.21443298969072
7,1,rs,examinimd-B,24.304329896907216
8,1,rs,examinimd-B,25.304329896907216
9,1,rs,examinimd-B,56.79628865979382
10,1,rs,examinimd-B,58.00371134020619
11,1,rs,examinimd-B,59.34639175257732
12,1,rs,examinimd-B,60.69072164948454
13,1,rs,examinimd-B,61.78020618556701
14,1,rs,examinimd-B,63.075051546391755
15,1,rs,examinimd-B,64.15175257731958
16,1,rs,examinimd-B,65.44907216494845
17,1,rs,examinimd-B,66.98969072164948
18,1,rs,examinimd-B,68.21072164948453
19,1,rs,examinimd-B,69.3703092783505
20,1,rs,examinimd-B,70.6643298969072
21,1,rs,examinimd-B,71.78680412371133
22,1,rs,examinimd-B,73.00082474226804
23,1,rs,examinimd-B,74.55381443298968
24,1,rs,examinimd-B,75.9381443298969
25,1,rs,examinimd-B,107.4301030927835
26,1,rs,examinimd-B,108.85072164948453
27,1,rs,examinimd-B,110.3220618556701
28,1,rs,examinimd-B,111.7901030927835
29,1,rs,examinimd-B,143.2820618556701
30,1,rs,examinimd-B,143.2820618556701
1,1,rs,macsio-A,1.0
2,1,rs,macsio-A,15.875
3,1,rs,macsio-A,142.29999999999998
4,1,rs,macsio-A,168.95
5,1,rs,macsio-A,383.9
6,1,rs,macsio-A,13273.3
7,1,rs,macsio-A,115336.55
8,1,rs,macsio-A,115363.875
9,1,rs,macsio-A,115367.95
10,1,rs,macsio-A,115387.5
11,1,rs,macsio-A,217450.75
12,1,rs,macsio-A,217454.325
13,1,rs,macsio-A,217488.30000000002
14,1,rs,macsio-A,217516.825
15,1,rs,macsio-A,319580.075
16,1,rs,macsio-A,319587.47500000003
17,1,rs,macsio-A,319623.80000000005
18,1,rs,macsio-A,319632.87500000006
19,1,rs,macsio-A,319670.07500000007
20,1,rs,macsio-A,319672.05000000005
21,1,rs,macsio-A,319700.17500000005
22,1,rs,macsio-A,319709.45000000007
23,1,rs,macsio-A,319714.82500000007
24,1,rs,macsio-A,319717.62500000006
25,1,rs,macsio-A,319774.97500000003
26,1,rs,macsio-A,421838.22500000003
27,1,rs,macsio-A,523901.47500000003
28,1,rs,macsio-A,523979.42500000005
29,1,rs,macsio-A,524048.275
30,1,rs,macsio-A,524048.275
1,1,rs,minivite-A,1.0
2,1,rs,minivite-A,10.166666666666666
3,1,rs,minivite-A,1413.3333333333333
4,1,rs,minivite-A,1610.6666666666665
5,1,rs,minivite-A,3013.833333333333
6,1,rs,minivite-A,4417.0
7,1,rs,minivite-A,5820.166666666666
8,1,rs,minivite-A,5922.999999999999
9,1,rs,minivite-A,5927.333333333332
10,1,rs,minivite-A,6119.166666666665
11,1,rs,minivite-A,6157.166666666665
12,1,rs,minivite-A,6165.499999999998
13,1,rs,minivite-A,6486.333333333331
14,1,rs,minivite-A,6546.833333333331
15,1,rs,minivite-A,6675.499999999998
16,1,rs,minivite-A,6731.333333333331
17,1,rs,minivite-A,6952.833333333331
18,1,rs,minivite-A,7029.999999999998
19,1,rs,minivite-A,7110.999999999998
20,1,rs,minivite-A,7113.166666666665
21,1,rs,minivite-A,7229.666666666665
22,1,rs,minivite-A,7251.666666666665
23,1,rs,minivite-A,7282.499999999998
24,1,rs,minivite-A,7291.666666666665
25,1,rs,minivite-A,7620.499999999998
26,1,rs,minivite-A,9023.666666666664
27,1,rs,minivite-A,9037.499999999998
28,1,rs,minivite-A,9141.166666666664
29,1,rs,minivite-A,9842.83333333333
30,1,rs,minivite-A,9842.83333333333
1,1,rs,miniqmc-B,1.0
2,1,rs,miniqmc-B,8.960052822713767
3,1,rs,miniqmc-B,39.99801914823374
4,1,rs,miniqmc-B,85.18653020798943
5,1,rs,miniqmc-B,639.6421261142291
6,1,rs,miniqmc-B,38273.658303070326
7,1,rs,miniqmc-B,75907.67448002641
8,1,rs,miniqmc-B,75932.85836909871
9,1,rs,miniqmc-B,75936.82997689006
10,1,rs,miniqmc-B,75967.70683393859
11,1,rs,miniqmc-B,75979.2423241994
12,1,rs,miniqmc-B,75983.25982172333
13,1,rs,miniqmc-B,76043.55397821062
14,1,rs,miniqmc-B,76059.00792340706
15,1,rs,miniqmc-B,76079.05975569494
16,1,rs,miniqmc-B,76094.32849125123
17,1,rs,miniqmc-B,76127.74050841862
18,1,rs,miniqmc-B,76145.40310333444
19,1,rs,miniqmc-B,76167.09078903928
20,1,rs,miniqmc-B,76168.83757015517
21,1,rs,miniqmc-B,76196.34037636184
22,1,rs,miniqmc-B,76206.27963024101
23,1,rs,miniqmc-B,76216.03103334435
24,1,rs,miniqmc-B,76219.23935292177
25,1,rs,miniqmc-B,76267.27896995709
26,1,rs,miniqmc-B,113901.29514691318
27,1,rs,miniqmc-B,113907.84615384616
28,1,rs,miniqmc-B,113941.34136678772
29,1,rs,miniqmc-B,114085.85605810498
30,1,rs,miniqmc-B,114085.85605810498
1,1,rs,picsar-C,1.028538812785388
2,1,rs,picsar-C,3.058599695585997
3,1,rs,picsar-C,7.761035007610349
4,1,rs,picsar-C,10.022070015220699
5,1,rs,picsar-C,19.944063926940636
6,1,rs,picsar-C,115.07990867579906
7,1,rs,picsar-C,210.2157534246575
8,1,rs,picsar-C,212.56621004566205
9,1,rs,picsar-C,214.6872146118721
10,1,rs,picsar-C,309.82305936073055
11,1,rs,picsar-C,404.95890410958896
12,1,rs,picsar-C,406.7382039573819
13,1,rs,picsar-C,409.85083713850827
14,1,rs,picsar-C,412.32800608827995
15,1,rs,picsar-C,507.46385083713835
16,1,rs,picsar-C,510.61339421613377
17,1,rs,picsar-C,514.5163622526635
18,1,rs,picsar-C,517.204718417047
19,1,rs,picsar-C,520.9109589041094
20,1,rs,picsar-C,521.9109589041094
21,1,rs,picsar-C,524.4615677321154
22,1,rs,picsar-C,527.4098173515979
23,1,rs,picsar-C,622.5456621004563
24,1,rs,picsar-C,717.6815068493147
25,1,rs,picsar-C,722.6503044140027
26,1,rs,picsar-C,817.7861491628611
27,1,rs,picsar-C,912.9219939117195
28,1,rs,picsar-C,915.8611111111106
29,1,rs,picsar-C,918.6940639269402
30,1,rs,picsar-C,918.6940639269402
1,1,rs,ember-B,1.0
2,1,rs,ember-B,3363.9999999999995
3,1,rs,ember-B,17171.699999999997
4,1,rs,ember-B,17408.999999999996
5,1,rs,ember-B,19336.499999999996
6,1,rs,ember-B,37156.7
7,1,rs,ember-B,258643.69999999995
8,1,rs,ember-B,259784.99999999994
9,1,rs,ember-B,261402.99999999994
10,1,rs,ember-B,482889.9999999999
11,1,rs,ember-B,704376.9999999999
12,1,rs,ember-B,704422.5999999999
13,1,rs,ember-B,704798.4999999999
14,1,rs,ember-B,706004.3999999999
15,1,rs,ember-B,927491.3999999999
16,1,rs,ember-B,927678.5999999999
17,1,rs,ember-B,928630.2999999998
18,1,rs,ember-B,928767.9999999998
19,1,rs,ember-B,930602.5999999997
20,1,rs,ember-B,931122.7999999997
21,1,rs,ember-B,931745.6999999997
22,1,rs,ember-B,932534.2999999997
23,1,rs,ember-B,1154021.2999999996
24,1,rs,ember-B,1375508.2999999996
25,1,rs,ember-B,1377532.6999999995
26,1,rs,ember-B,1599019.6999999995
27,1,rs,ember-B,1820506.6999999995
28,1,rs,ember-B,1823783.1999999995
29,1,rs,ember-B,1824325.0999999994
30,1,rs,ember-B,1824325.0999999994
1,1,rs,swfft-A,1.0
2,1,rs,swfft-A,12.012552301255228
3,1,rs,swfft-A,23.025104602510456
4,1,rs,swfft-A,34.037656903765686
5,1,rs,swfft-A,45.05020920502091
6,1,rs,swfft-A,56.06276150627614
7,1,rs,swfft-A,67.07531380753137
8,1,rs,swfft-A,78.0878661087866
9,1,rs,swfft-A,83.47698744769873
10,1,rs,swfft-A,94.48953974895396
11,1,rs,swfft-A,105.50209205020919
12,1,rs,swfft-A,106.90794979079496
13,1,rs,swfft-A,117.92050209205019
14,1,rs,swfft-A,128.9330543933054
15,1,rs,swfft-A,139.94560669456064
16,1,rs,swfft-A,141.82845188284514
17,1,rs,swfft-A,152.84100418410037
18,1,rs,swfft-A,155.24267782426773
19,1,rs,swfft-A,166.25523012552296
20,1,rs,swfft-A,168.48953974895392
21,1,rs,swfft-A,179.50209205020914
22,1,rs,swfft-A,185.00836820083677
23,1,rs,swfft-A,186.45606694560664
24,1,rs,swfft-A,187.49790794979074
25,1,rs,swfft-A,198.51046025104597
26,1,rs,swfft-A,209.5230125523012
27,1,rs,swfft-A,212.71129707112965
28,1,rs,swfft-A,223.72384937238488
29,1,rs,swfft-A,234.7364016736401
30,1,rs,swfft-A,234.7364016736401
1,1,rs,laghos-A,1.0
2,1,rs,laghos-A,15.371482176360225
3,1,rs,laghos-A,118.44652908067542
4,1,rs,laghos-A,120.5187617260788
5,1,rs,laghos-A,126.23452157598499
6,1,rs,laghos-A,2925.3846153846152
7,1,rs,laghos-A,5724.534709193245
8,1,rs,laghos-A,5730.2410881801125
9,1,rs,laghos-A,5736.2223264540335
10,1,rs,laghos-A,5737.5994371482175
11,1,rs,laghos-A,5747.430581613508
12,1,rs,laghos-A,5748.931519699812
13,1,rs,laghos-A,5751.291744840525
14,1,rs,laghos-A,5764.236397748593
15,1,rs,laghos-A,5771.475609756098
16,1,rs,laghos-A,5773.299249530957
17,1,rs,laghos-A,5784.801125703565
18,1,rs,laghos-A,5786.997185741088
19,1,rs,laghos-A,5804.7589118198875
20,1,rs,laghos-A,5807.529080675422
21,1,rs,laghos-A,5816.904315196998
22,1,rs,laghos-A,5823.137898686679
23,1,rs,laghos-A,5824.39024390244
24,1,rs,laghos-A,5825.582551594747
25,1,rs,laghos-A,5844.148217636023
26,1,rs,laghos-A,8643.298311444654
27,1,rs,laghos-A,8646.856472795498
28,1,rs,laghos-A,8680.437148217638
29,1,rs,laghos-A,8683.195121951221
30,1,rs,laghos-A,8683.195121951221
1,1,rs,examinimd-C,1.0447436647988626
