ite,target,bo,name,best
8,0,bo4,amg-A,1.0
9,0,bo4,amg-A,1.0
10,0,bo4,amg-A,1.0
11,0,bo4,amg-A,1.0
12,0,bo4,amg-A,1.0
13,0,bo4,amg-A,1.0
14,0,bo4,amg-A,1.0
15,0,bo4,amg-A,1.0
16,0,bo4,amg-A,1.0
17,0,bo4,amg-A,1.0
18,0,bo4,amg-A,1.0
19,0,bo4,amg-A,1.0
20,0,bo4,amg-A,1.0
21,0,bo4,amg-A,1.0
22,0,bo4,amg-A,1.0
23,0,bo4,amg-A,1.0
24,0,bo4,amg-A,1.0
25,0,bo4,amg-A,1.0
26,0,bo4,amg-A,1.0
27,0,bo4,amg-A,1.0
28,0,bo4,amg-A,1.0
29,0,bo4,amg-A,1.0
30,0,bo4,amg-A,1.0
1,0,bo4,sw4lite-A,1.1076280041797284
2,0,bo4,sw4lite-A,1.1076280041797284
3,0,bo4,sw4lite-A,1.1076280041797284
4,0,bo4,sw4lite-A,1.1076280041797284
5,0,bo4,sw4lite-A,1.1076280041797284
6,0,bo4,sw4lite-A,1.1076280041797284
7,0,bo4,sw4lite-A,1.1076280041797284
8,0,bo4,sw4lite-A,1.1076280041797284
9,0,bo4,sw4lite-A,1.1076280041797284
10,0,bo4,sw4lite-A,1.1076280041797284
11,0,bo4,sw4lite-A,1.1076280041797284
12,0,bo4,sw4lite-A,1.1076280041797284
13,0,bo4,sw4lite-A,1.1076280041797284
14,0,bo4,sw4lite-A,1.1076280041797284
15,0,bo4,sw4lite-A,1.1076280041797284
16,0,bo4,sw4lite-A,1.1076280041797284
17,0,bo4,sw4lite-A,1.1076280041797284
18,0,bo4,sw4lite-A,1.1076280041797284
19,0,bo4,sw4lite-A,1.1076280041797284
20,0,bo4,sw4lite-A,1.1076280041797284
21,0,bo4,sw4lite-A,1.1076280041797284
22,0,bo4,sw4lite-A,1.1076280041797284
23,0,bo4,sw4lite-A,1.1076280041797284
24,0,bo4,sw4lite-A,1.1076280041797284
25,0,bo4,sw4lite-A,1.1076280041797284
26,0,bo4,sw4lite-A,1.1076280041797284
27,0,bo4,sw4lite-A,1.1076280041797284
28,0,bo4,sw4lite-A,1.1076280041797284
29,0,bo4,sw4lite-A,1.1076280041797284
30,0,bo4,sw4lite-A,1.1076280041797284
1,0,bo4,miniqmc-B,1.0
2,0,bo4,miniqmc-B,1.0
3,0,bo4,miniqmc-B,1.0
4,0,bo4,miniqmc-B,1.0
5,0,bo4,miniqmc-B,1.0
6,0,bo4,miniqmc-B,1.0
7,0,bo4,miniqmc-B,1.0
8,0,bo4,miniqmc-B,1.0
9,0,bo4,miniqmc-B,1.0
10,0,bo4,miniqmc-B,1.0
11,0,bo4,miniqmc-B,1.0
12,0,bo4,miniqmc-B,1.0
13,0,bo4,miniqmc-B,1.0
14,0,bo4,miniqmc-B,1.0
15,0,bo4,miniqmc-B,1.0
16,0,bo4,miniqmc-B,1.0
17,0,bo4,miniqmc-B,1.0
18,0,bo4,miniqmc-B,1.0
19,0,bo4,miniqmc-B,1.0
20,0,bo4,miniqmc-B,1.0
21,0,bo4,miniqmc-B,1.0
22,0,bo4,miniqmc-B,1.0
23,0,bo4,miniqmc-B,1.0
24,0,bo4,miniqmc-B,1.0
25,0,bo4,miniqmc-B,1.0
26,0,bo4,miniqmc-B,1.0
27,0,bo4,miniqmc-B,1.0
28,0,bo4,miniqmc-B,1.0
29,0,bo4,miniqmc-B,1.0
30,0,bo4,miniqmc-B,1.0
1,0,bo4,swfft-A,1.0
2,0,bo4,swfft-A,1.0
3,0,bo4,swfft-A,1.0
4,0,bo4,swfft-A,1.0
5,0,bo4,swfft-A,1.0
6,0,bo4,swfft-A,1.0
7,0,bo4,swfft-A,1.0
8,0,bo4,swfft-A,1.0
9,0,bo4,swfft-A,1.0
10,0,bo4,swfft-A,1.0
11,0,bo4,swfft-A,1.0
12,0,bo4,swfft-A,1.0
13,0,bo4,swfft-A,1.0
14,0,bo4,swfft-A,1.0
15,0,bo4,swfft-A,1.0
16,0,bo4,swfft-A,1.0
17,0,bo4,swfft-A,1.0
18,0,bo4,swfft-A,1.0
19,0,bo4,swfft-A,1.0
20,0,bo4,swfft-A,1.0
21,0,bo4,swfft-A,1.0
22,0,bo4,swfft-A,1.0
23,0,bo4,swfft-A,1.0
24,0,bo4,swfft-A,1.0
25,0,bo4,swfft-A,1.0
26,0,bo4,swfft-A,1.0
27,0,bo4,swfft-A,1.0
28,0,bo4,swfft-A,1.0
29,0,bo4,swfft-A,1.0
30,0,bo4,swfft-A,1.0
1,0,bo4,miniqmc-C,1.0
2,0,bo4,miniqmc-C,1.0
3,0,bo4,miniqmc-C,1.0
4,0,bo4,miniqmc-C,1.0
5,0,bo4,miniqmc-C,1.0
6,0,bo4,miniqmc-C,1.0
7,0,bo4,miniqmc-C,1.0
8,0,bo4,miniqmc-C,1.0
9,0,bo4,miniqmc-C,1.0
10,0,bo4,miniqmc-C,1.0
11,0,bo4,miniqmc-C,1.0
12,0,bo4,miniqmc-C,1.0
13,0,bo4,miniqmc-C,1.0
14,0,bo4,miniqmc-C,1.0
15,0,bo4,miniqmc-C,1.0
16,0,bo4,miniqmc-C,1.0
17,0,bo4,miniqmc-C,1.0
18,0,bo4,miniqmc-C,1.0
19,0,bo4,miniqmc-C,1.0
20,0,bo4,miniqmc-C,1.0
21,0,bo4,miniqmc-C,1.0
22,0,bo4,miniqmc-C,1.0
23,0,bo4,miniqmc-C,1.0
24,0,bo4,miniqmc-C,1.0
25,0,bo4,miniqmc-C,1.0
26,0,bo4,miniqmc-C,1.0
27,0,bo4,miniqmc-C,1.0
28,0,bo4,miniqmc-C,1.0
29,0,bo4,miniqmc-C,1.0
30,0,bo4,miniqmc-C,1.0
1,0,bo4,miniqmc-A,1.0
2,0,bo4,miniqmc-A,1.0
3,0,bo4,miniqmc-A,1.0
4,0,bo4,miniqmc-A,1.0
5,0,bo4,miniqmc-A,1.0
6,0,bo4,miniqmc-A,1.0
7,0,bo4,miniqmc-A,1.0
8,0,bo4,miniqmc-A,1.0
9,0,bo4,miniqmc-A,1.0
10,0,bo4,miniqmc-A,1.0
11,0,bo4,miniqmc-A,1.0
12,0,bo4,miniqmc-A,1.0
13,0,bo4,miniqmc-A,1.0
14,0,bo4,miniqmc-A,1.0
15,0,bo4,miniqmc-A,1.0
16,0,bo4,miniqmc-A,1.0
17,0,bo4,miniqmc-A,1.0
18,0,bo4,miniqmc-A,1.0
19,0,bo4,miniqmc-A,1.0
20,0,bo4,miniqmc-A,1.0
21,0,bo4,miniqmc-A,1.0
22,0,bo4,miniqmc-A,1.0
23,0,bo4,miniqmc-A,1.0
24,0,bo4,miniqmc-A,1.0
25,0,bo4,miniqmc-A,1.0
26,0,bo4,miniqmc-A,1.0
27,0,bo4,miniqmc-A,1.0
28,0,bo4,miniqmc-A,1.0
29,0,bo4,miniqmc-A,1.0
30,0,bo4,miniqmc-A,1.0
1,0,bo4,swfft-B,1.0
2,0,bo4,swfft-B,1.0
3,0,bo4,swfft-B,1.0
4,0,bo4,swfft-B,1.0
5,0,bo4,swfft-B,1.0
6,0,bo4,swfft-B,1.0
7,0,bo4,swfft-B,1.0
8,0,bo4,swfft-B,1.0
9,0,bo4,swfft-B,1.0
10,0,bo4,swfft-B,1.0
11,0,bo4,swfft-B,1.0
12,0,bo4,swfft-B,1.0
13,0,bo4,swfft-B,1.0
14,0,bo4,swfft-B,1.0
15,0,bo4,swfft-B,1.0
16,0,bo4,swfft-B,1.0
17,0,bo4,swfft-B,1.0
18,0,bo4,swfft-B,1.0
19,0,bo4,swfft-B,1.0
20,0,bo4,swfft-B,1.0
21,0,bo4,swfft-B,1.0
22,0,bo4,swfft-B,1.0
23,0,bo4,swfft-B,1.0
24,0,bo4,swfft-B,1.0
25,0,bo4,swfft-B,1.0
26,0,bo4,swfft-B,1.0
27,0,bo4,swfft-B,1.0
28,0,bo4,swfft-B,1.0
29,0,bo4,swfft-B,1.0
30,0,bo4,swfft-B,1.0
1,0,bo4,macsio-A,1.0
2,0,bo4,macsio-A,1.0
3,0,bo4,macsio-A,1.0
4,0,bo4,macsio-A,1.0
